message_id,label,date,word_count,sentence_count,char_count,avg_sentence_length,flesch_kincaid_grade
433,ham,2000-03-10,31,2,147,15.5,3.77758064516129
434,ham,2000-03-11,134,9,924,14.88888888888889,12.14089552238806
435,ham,2000-03-11,396,16,2164,24.75,9.754435741687981
436,ham,2000-03-11,241,24,1457,10.041666666666666,5.805918049792535
437,ham,2000-03-13,81,7,471,11.571428571428571,7.010802469135804
438,ham,2000-03-13,60,5,355,12.0,7.970000000000002
439,ham,2000-03-13,138,8,925,17.25,10.140600414078676
440,ham,2000-03-13,95,6,601,15.833333333333334,8.814340425531917
441,ham,2000-03-13,212,10,1349,21.2,10.962704402515723
442,ham,2000-03-13,37,3,174,12.333333333333334,3.512222222222224
443,ham,2000-03-13,57,4,294,14.25,6.932280701754387
444,ham,2000-03-13,65,3,298,21.666666666666668,5.820625000000003
445,ham,2000-03-13,65,6,481,10.833333333333334,6.19929411764706
446,ham,2000-03-14,1564,72,10021,21.72222222222222,13.674363839716147
447,ham,2000-03-14,105,8,669,13.125,5.504920634920634
448,ham,2000-03-14,14,3,98,4.666666666666667,8.211428571428574
449,ham,2000-03-14,17,4,107,4.25,5.077941176470592
450,ham,2000-03-15,323,25,1786,12.92,8.126645962732919
451,ham,2000-03-15,179,15,1173,11.933333333333334,6.853370786516855
452,ham,2000-03-15,265,26,1830,10.192307692307692,6.030151515151516
453,ham,2000-03-15,88,4,500,22.0,10.690000000000001
454,ham,2000-03-17,116,4,749,29.0,11.834673913043478
455,ham,2000-03-17,43,2,242,21.5,10.906627906976748
456,ham,2000-03-18,50,3,279,16.666666666666668,13.276000000000003
457,ham,2000-03-19,155,3,1085,51.666666666666664,31.45038961038961
458,ham,2000-03-20,107,6,586,17.833333333333332,9.518616822429905
459,ham,2000-03-20,364,15,1997,24.266666666666666,11.242375690607737
460,ham,2000-03-20,53,6,301,8.833333333333334,4.796830188679245
461,ham,2000-03-20,30,3,147,10.0,2.4700000000000024
462,ham,2000-03-20,160,6,989,26.666666666666668,13.239063291139242
463,ham,2000-03-20,91,8,606,11.375,7.052472527472528
464,ham,2000-03-20,89,7,500,12.714285714285714,7.828707865168543
465,ham,2000-03-20,82,4,457,20.5,9.961097560975613
466,ham,2000-03-20,192,17,907,11.294117647058824,3.820107526881724
467,ham,2000-03-20,141,30,895,4.7,5.654348591549297
468,ham,2000-03-20,39,7,239,5.571428571428571,4.093025641025644
469,ham,2000-03-20,222,9,1412,24.666666666666668,11.494090909090911
470,ham,2000-03-20,195,7,1261,27.857142857142858,10.97217967599411
471,ham,2000-03-20,125,4,731,31.25,10.7741935483871
472,ham,2000-03-20,336,19,1914,17.68421052631579,7.3485140562249
473,ham,2000-03-21,154,11,933,14.0,7.731985645933015
474,ham,2000-03-21,184,7,971,26.285714285714285,10.62912087912088
475,ham,2000-03-21,71,5,373,14.2,7.786021126760563
476,ham,2000-03-21,351,15,1929,23.4,9.93731034482759
477,ham,2000-03-21,153,12,850,12.75,7.267196078431372
478,ham,2000-03-21,44,1,249,44.0,16.856363636363636
479,ham,2000-03-21,55,8,298,6.875,5.219999999999999
480,ham,2000-03-21,289,20,1657,14.45,7.62811101905551
481,ham,2000-03-21,66,5,350,13.2,3.5034545454545487
482,ham,2000-03-21,294,14,1795,21.0,9.59771037181996
483,ham,2000-03-21,127,5,661,25.4,9.315777777777779
484,ham,2000-03-21,739,24,4576,30.791666666666668,13.327950819672132
485,ham,2000-03-21,58,9,292,6.444444444444445,2.0769423558897273
486,ham,2000-03-21,368,9,2414,40.888888888888886,16.13229508196721
487,ham,2000-03-21,54,8,437,6.75,3.7330827067669183
488,ham,2000-03-21,121,9,719,13.444444444444445,8.315064935064935
489,ham,2000-03-21,50,7,289,7.142857142857143,6.010000000000002
490,ham,2000-03-22,154,8,798,19.25,9.311598864711453
491,ham,2000-03-22,41,3,232,13.666666666666666,8.159512195121952
492,ham,2000-03-22,46,3,263,15.333333333333334,8.859565217391307
493,ham,2000-03-22,1101,65,7347,16.93846153846154,7.434829560239397
494,ham,2000-03-22,24,4,130,6.0,6.298333333333332
495,ham,2000-03-22,331,22,1936,15.045454545454545,6.891497326203211
496,ham,2000-03-22,188,11,1260,17.09090909090909,10.256666666666671
497,ham,2000-03-22,609,34,3447,17.91176470588235,8.098269033799934
498,ham,2000-03-22,55,5,304,11.0,6.72159090909091
499,ham,2000-03-22,68,2,354,34.0,13.677985074626868
500,ham,2000-03-22,39,6,221,6.5,4.883421052631579
501,ham,2000-03-22,22,2,108,11.0,1.572727272727274
502,ham,2000-03-22,72,6,393,12.0,5.151111111111113
503,ham,2000-03-22,51,6,395,8.5,4.792370370370371
504,ham,2000-03-22,100,10,782,10.0,8.047
505,ham,2000-03-22,10,2,67,5.0,9.55
506,ham,2000-03-23,89,5,502,17.8,8.455370786516855
507,ham,2000-03-23,165,9,897,18.333333333333332,9.376411149825788
508,ham,2000-03-23,237,12,1304,19.75,9.564000000000004
509,ham,2000-03-23,239,12,1296,19.916666666666668,9.45838655462185
510,ham,2000-03-23,49,6,261,8.166666666666666,3.6415000000000006
511,ham,2000-03-23,65,9,389,7.222222222222222,5.8221978021978025
512,ham,2000-03-23,33,6,124,5.5,1.0311111111111124
513,ham,2000-03-23,46,2,358,23.0,10.566956521739133
514,ham,2000-03-23,115,8,637,14.375,7.8403759398496256
515,ham,2000-03-24,19,3,116,6.333333333333333,11.07263157894737
516,ham,2000-03-24,53,6,429,8.833333333333334,5.635142857142856
517,ham,2000-03-24,74,5,539,14.8,9.476594594594598
518,ham,2000-03-24,94,7,516,13.428571428571429,5.966291793313072
519,ham,2000-03-24,217,17,1422,12.764705882352942,6.909142857142857
520,ham,2000-03-24,37,2,185,18.5,7.889864864864865
521,ham,2000-03-24,14,1,81,14.0,8.412857142857145
522,ham,2000-03-24,5,2,44,2.5,7.600000000000001
523,ham,2000-03-24,295,18,1679,16.38888888888889,7.453840830449828
524,ham,2000-03-25,439,81,2618,5.419753086419753,6.464556318332065
525,ham,2000-03-26,63,4,364,15.75,9.657261904761906
526,ham,2000-03-27,88,6,434,14.666666666666666,5.166114942528736
527,ham,2000-03-27,148,13,824,11.384615384615385,5.319383561643836
528,ham,2000-03-27,222,11,1372,20.181818181818183,7.622830111065404
529,ham,2000-03-27,731,9,5282,81.22222222222223,36.27440285204992
530,ham,2000-03-27,148,8,932,18.5,11.251621621621624
531,ham,2000-03-27,54,3,294,18.0,7.818888888888889
532,ham,2000-03-27,690,24,4117,28.75,12.407681159420296
533,ham,2000-03-27,50,1,294,50.0,22.785306122448976
534,ham,2000-03-27,26,2,150,13.0,6.726153846153846
535,ham,2000-03-27,112,4,638,28.0,13.556785714285713
536,ham,2000-03-27,15,3,83,5.0,1.495000000000001
537,ham,2000-03-27,116,5,662,23.2,11.564896551724143
538,ham,2000-03-27,48,7,392,6.857142857142857,4.383823529411767
539,ham,2000-03-27,197,13,1323,15.153846153846153,9.079615384615387
540,ham,2000-03-28,234,10,1308,23.4,10.003662374821172
541,ham,2000-03-28,143,4,805,35.75,16.819911347517735
542,ham,2000-03-28,86,11,476,7.818181818181818,5.66654485049834
543,ham,2000-03-28,225,14,1341,16.071428571428573,8.547142857142859
544,ham,2000-03-28,114,4,715,28.5,18.105309734513273
545,ham,2000-03-28,53,9,343,5.888888888888889,3.023938679245287
546,ham,2000-03-28,228,8,1369,28.5,12.110611233480178
547,ham,2000-03-28,44,3,267,14.666666666666666,7.561818181818182
548,ham,2000-03-28,8,1,45,8.0,6.705000000000002
549,ham,2000-03-28,842,31,5473,27.161290322580644,12.399291866028708
550,ham,2000-03-28,115,7,731,16.428571428571427,7.656842105263159
551,ham,2000-03-28,105,8,584,13.125,7.450439560439559
552,ham,2000-03-28,81,3,496,27.0,11.69308641975309
553,ham,2000-03-28,383,19,2195,20.157894736842106,9.915040751485016
554,ham,2000-03-28,576,56,3450,10.285714285714286,6.80284475688342
555,ham,2000-03-28,140,30,890,4.666666666666667,6.002857142857145
556,ham,2000-03-28,251,23,1571,10.91304347826087,6.9627304347826104
557,ham,2000-03-28,346,31,1999,11.161290322580646,7.428508594539938
558,ham,2000-03-28,81,3,514,27.0,12.421481481481482
559,ham,2000-03-28,232,8,1315,29.0,12.250172413793106
560,ham,2000-03-28,601,9,3829,66.77777777777777,26.677851975514745
561,ham,2000-03-29,234,15,1388,15.6,7.446731601731603
562,ham,2000-03-29,33,2,193,16.5,7.612500000000001
563,ham,2000-03-29,63,4,316,15.75,7.886129032258065
564,ham,2000-03-29,372,21,2267,17.714285714285715,8.477271167048055
565,ham,2000-03-29,137,9,916,15.222222222222221,10.60294117647059
566,ham,2000-03-29,71,1,384,71.0,29.716901408450706
567,ham,2000-03-29,102,3,534,34.0,12.824901960784313
568,ham,2000-03-29,109,3,570,36.333333333333336,15.166666666666668
569,ham,2000-03-29,55,6,424,9.166666666666666,5.003368421052635
570,ham,2000-03-30,80,5,455,16.0,6.255544303797468
571,ham,2000-03-30,25,2,166,12.5,7.693000000000001
572,ham,2000-03-31,76,5,381,15.2,4.214432432432435
573,ham,2000-03-31,405,24,2307,16.875,9.29157001414427
574,ham,2000-03-31,341,21,2008,16.238095238095237,9.292273435066956
575,ham,2000-03-31,160,11,971,14.545454545454545,7.70125786163522
576,ham,2000-03-31,91,5,466,18.2,9.180555555555557
577,ham,2000-03-31,1300,184,9019,7.065217391304348,6.139370981639821
578,ham,2000-03-31,245,27,1499,9.074074074074074,6.491428571428575
579,ham,2000-03-31,11,2,77,5.5,8.009545454545457
580,ham,2000-03-31,172,8,866,21.5,6.683069526627218
581,ham,2000-04-03,121,4,656,30.25,13.415000000000003
582,ham,2000-04-03,370,35,2139,10.571428571428571,6.848381642512077
583,ham,2000-04-03,17,3,115,5.666666666666667,6.466176470588238
584,ham,2000-04-03,124,5,801,24.8,10.735225806451616
585,ham,2000-04-03,168,4,991,42.0,17.155973053892215
586,ham,2000-04-03,11,1,76,11.0,6.936363636363637
587,ham,2000-04-03,46,5,269,9.2,7.320434782608697
588,ham,2000-04-03,68,5,386,13.6,4.984588235294119
589,ham,2000-04-03,49,5,264,9.8,2.904
590,ham,2000-04-03,70,2,440,35.0,30.084285714285716
591,ham,2000-04-03,48,4,245,12.0,5.78130434782609
592,ham,2000-04-03,71,6,407,11.833333333333334,7.564901408450705
593,ham,2000-04-03,380,20,2447,19.0,9.424563279857399
594,ham,2000-04-04,80,5,493,16.0,11.380854430379749
595,ham,2000-04-04,233,24,1470,9.708333333333334,6.6788218884120205
596,ham,2000-04-04,40,8,229,5.0,2.765000000000004
597,ham,2000-04-04,227,11,1465,20.636363636363637,9.793396475770923
598,ham,2000-04-04,127,6,896,21.166666666666668,10.947496062992126
599,ham,2000-04-04,29,1,122,29.0,9.073076923076925
600,ham,2000-04-04,91,9,494,10.11111111111111,4.406689560439563
601,ham,2000-04-04,33,5,174,6.6,3.3608333333333356
602,ham,2000-04-04,52,4,392,13.0,7.600370370370371
603,ham,2000-04-04,148,9,842,16.444444444444443,7.940277777777776
604,ham,2000-04-04,202,15,1190,13.466666666666667,9.571980198019805
605,ham,2000-04-04,53,3,313,17.666666666666668,11.366153846153846
606,ham,2000-04-04,136,7,817,19.428571428571427,10.629022556390979
607,ham,2000-04-05,48,1,290,48.0,25.00916666666667
608,ham,2000-04-05,76,1,425,76.0,32.85466666666666
609,ham,2000-04-05,327,55,1993,5.945454545454545,6.394401873137507
610,ham,2000-04-05,128,12,578,10.666666666666666,2.66
611,ham,2000-04-05,1510,43,9462,35.116279069767444,17.337813709779066
612,ham,2000-04-05,78,3,541,26.0,11.342307692307696
613,ham,2000-04-05,167,4,982,41.75,17.015481927710848
614,ham,2000-04-05,238,13,1424,18.307692307692307,9.87303191489362
615,ham,2000-04-05,65,16,522,4.0625,9.498875000000002
616,ham,2000-04-05,79,20,632,3.95,9.571844155844158
617,ham,2000-04-05,1219,37,7615,32.945945945945944,16.083141314131414
618,ham,2000-04-05,166,11,1081,15.090909090909092,9.081590361445784
619,ham,2000-04-05,104,11,472,9.454545454545455,2.391779935275082
620,ham,2000-04-06,296,19,1770,15.578947368421053,8.642927927927929
621,ham,2000-04-06,50,4,299,12.5,6.749000000000002
622,ham,2000-04-06,45,3,225,15.0,8.276363636363637
623,ham,2000-04-06,1843,57,11576,32.333333333333336,15.526018199578427
624,ham,2000-04-06,81,5,404,16.2,5.3593417721519
625,ham,2000-04-06,496,29,3208,17.103448275862068,12.782126127436719
626,ham,2000-04-06,211,8,1245,26.375,11.705927033492824
627,ham,2000-04-06,134,18,916,7.444444444444445,9.741804511278197
628,ham,2000-04-06,61,7,378,8.714285714285714,7.158163934426227
629,ham,2000-04-06,174,6,985,29.0,12.638815028901735
630,ham,2000-04-06,116,10,596,11.6,3.8217109144542754
631,ham,2000-04-06,61,5,355,12.2,5.804065573770494
632,ham,2000-04-06,65,4,319,16.25,3.7406250000000014
633,ham,2000-04-07,622,30,2932,20.733333333333334,6.724733558178752
634,ham,2000-04-07,52,5,258,10.4,3.958970588235296
635,ham,2000-04-07,469,25,2992,18.76,12.181410660980813
636,ham,2000-04-07,521,20,3172,26.05,11.718939306358383
637,ham,2000-04-07,83,8,496,10.375,7.860421686746989
638,ham,2000-04-10,85,5,459,17.0,11.161029411764705
639,ham,2000-04-10,30,1,142,30.0,13.023333333333337
640,ham,2000-04-10,21,3,132,7.0,7.0478571428571435
641,ham,2000-04-10,56,8,341,7.0,7.780714285714286
642,ham,2000-04-10,54,9,324,6.0,0.7975235849056617
643,ham,2000-04-10,300,14,1822,21.428571428571427,12.952249163879603
644,ham,2000-04-11,85,5,462,17.0,9.176190476190474
645,ham,2000-04-11,373,18,2074,20.72222222222222,10.159990486760744
646,ham,2000-04-11,194,13,1229,14.923076923076923,7.919791666666672
647,ham,2000-04-11,413,17,2478,24.294117647058822,11.39600821167883
648,ham,2000-04-11,318,13,1951,24.46153846153846,11.857215189873418
649,ham,2000-04-11,279,12,1726,23.25,11.270620282244831
650,ham,2000-04-11,59,2,394,29.5,9.602192982456142
651,ham,2000-04-11,247,15,1442,16.466666666666665,8.173700404858302
652,ham,2000-04-12,54,4,278,13.5,3.603915094339623
653,ham,2000-04-12,161,10,990,16.1,9.117083333333337
654,ham,2000-04-12,149,5,954,29.8,12.171238095238099
655,ham,2000-04-12,44,4,366,11.0,7.320434782608697
656,ham,2000-04-12,43,3,262,14.333333333333334,8.38604651162791
657,ham,2000-04-12,280,10,1645,28.0,12.571684587813621
658,ham,2000-04-13,329,30,2006,10.966666666666667,6.2300975609756115
659,ham,2000-04-13,88,15,455,5.866666666666666,1.7359247648902816
660,ham,2000-04-13,457,19,2754,24.05263157894737,10.47930463576159
661,ham,2000-04-13,349,16,2103,21.8125,9.503109826589597
662,ham,2000-04-13,154,8,846,19.25,6.445220588235298
663,ham,2000-04-13,286,9,1662,31.77777777777778,14.50077464788733
664,ham,2000-04-13,351,21,2067,16.714285714285715,9.835819463187885
665,ham,2000-04-13,497,20,3049,24.85,11.294534412955468
666,ham,2000-04-14,53,4,252,13.25,3.549230769230771
667,ham,2000-04-14,61,5,310,12.2,4.672254098360657
668,ham,2000-04-14,459,20,3012,22.95,14.90385511982571
669,ham,2000-04-14,74,11,383,6.7272727272727275,4.479882583170259
670,ham,2000-04-14,107,10,673,10.7,8.677970627503338
671,ham,2000-04-14,70,7,413,10.0,6.380405797101453
672,ham,2000-04-14,84,5,456,16.8,9.961097560975613
673,ham,2000-04-14,225,13,1446,17.307692307692307,8.96857142857143
674,ham,2000-04-17,1323,4,8942,330.75,130.27774981074944
675,ham,2000-04-17,476,9,3102,52.888888888888886,22.016771050800276
676,ham,2000-04-17,10,1,66,10.0,8.370000000000001
677,ham,2000-04-17,221,11,1251,20.09090909090909,9.01515151515152
678,ham,2000-04-17,21,3,98,7.0,1.7518181818181837
679,ham,2000-04-17,58,5,329,11.6,6.340862068965521
680,ham,2000-04-18,39,3,201,13.0,4.608205128205132
681,ham,2000-04-19,247,7,1541,35.285714285714285,15.608675534991324
682,ham,2000-04-19,265,7,1723,37.857142857142854,16.451266846361182
683,ham,2000-04-19,37,2,215,18.5,7.889864864864865
684,ham,2000-04-19,8,1,45,8.0,3.7550000000000026
685,ham,2000-04-19,45,4,240,11.25,5.317499999999999
686,ham,2000-04-19,31,3,142,10.333333333333334,1.6833333333333336
687,ham,2000-04-19,142,8,779,17.75,8.166423505572443
688,ham,2000-04-19,95,6,606,15.833333333333334,6.980789473684215
689,ham,2000-04-19,142,8,977,17.75,8.201514084507043
690,ham,2000-04-19,185,19,1202,9.736842105263158,7.2781586021505404
691,ham,2000-04-19,213,16,1295,13.3125,8.067873070325902
692,ham,2000-04-20,138,7,914,19.714285714285715,10.541277372262773
693,ham,2000-04-20,96,4,461,24.0,8.195779569892476
694,ham,2000-04-20,256,19,1520,13.473684210526315,7.27384251968504
695,ham,2000-04-20,66,7,410,9.428571428571429,6.400000000000002
696,ham,2000-04-20,27,2,133,13.5,12.421481481481482
697,ham,2000-04-24,36,2,189,18.0,8.802222222222223
698,ham,2000-04-24,79,6,413,13.166666666666666,6.485368421052634
699,ham,2000-04-24,37,5,272,7.4,8.527702702702705
700,ham,2000-04-24,206,11,1262,18.727272727272727,7.236937334510152
701,ham,2000-04-24,99,4,653,24.75,10.51098484848485
702,ham,2000-04-24,158,6,971,26.333333333333332,15.199810126582282
703,ham,2000-04-24,50,1,291,50.0,22.303673469387757
704,ham,2000-04-24,39,4,217,9.75,5.497368421052631
705,ham,2000-04-24,184,16,1068,11.5,5.176709601873537
706,ham,2000-04-24,73,5,435,14.6,9.46996575342466
707,ham,2000-04-25,41,6,256,6.833333333333333,5.387987804878048
708,ham,2000-04-25,297,27,1864,11.0,6.305825825825828
709,ham,2000-04-25,331,17,1918,19.470588235294116,8.83011551448374
710,ham,2000-04-25,202,1,1457,202.0,81.24049504950494
711,ham,2000-04-25,107,7,614,15.285714285714286,8.316904761904762
712,ham,2000-04-25,250,19,1509,13.157894736842104,5.666128041578077
713,ham,2000-04-25,113,5,630,22.6,11.602761061946904
714,ham,2000-04-26,11,3,72,3.6666666666666665,5.863636363636363
715,ham,2000-04-26,499,34,3211,14.676470588235293,8.995603968639426
716,ham,2000-04-26,84,11,463,7.636363636363637,5.525714285714287
717,ham,2000-04-26,161,4,1051,40.25,19.11888198757764
718,ham,2000-04-26,209,9,1240,23.22222222222222,10.350903110047849
719,ham,2000-04-27,10,1,62,10.0,2.4700000000000024
720,ham,2000-04-27,165,14,985,11.785714285714286,7.095757575757574
721,ham,2000-04-27,460,7,3074,65.71428571428571,28.164876847290646
722,ham,2000-04-28,99,5,640,19.8,10.701734693877551
723,ham,2000-04-28,41,3,233,13.666666666666666,9.38548780487805
724,ham,2000-04-28,47,3,248,15.666666666666666,9.79739130434783
725,ham,2000-05-01,288,20,1722,14.4,7.090212765957446
726,ham,2000-05-01,87,3,456,29.0,12.187142857142856
727,ham,2000-05-01,293,24,1730,12.208333333333334,6.5057190635451505
728,ham,2000-05-01,283,12,1924,23.583333333333332,12.579231448763256
729,ham,2000-05-01,105,6,488,17.5,4.158809523809527
730,ham,2000-05-01,208,11,1465,18.90909090909091,11.640314685314689
731,ham,2000-05-01,108,9,633,12.0,7.4648865153538075
732,ham,2000-05-01,205,6,1371,34.166666666666664,15.123168316831684
733,ham,2000-05-02,17,3,93,5.666666666666667,1.1964705882352966
734,ham,2000-05-02,38,3,171,12.666666666666666,2.081578947368424
735,ham,2000-05-02,487,20,3268,24.35,12.78165400410678
736,ham,2000-05-02,151,9,875,16.77777777777778,8.770551876379692
737,ham,2000-05-03,456,17,3206,26.823529411764707,18.35083682008369
738,ham,2000-05-03,25,1,142,25.0,13.040000000000003
739,ham,2000-05-03,180,4,1055,45.0,20.70258620689656
740,ham,2000-05-03,341,17,2273,20.058823529411764,12.548641224188795
741,ham,2000-05-04,82,4,488,20.5,13.685217391304352
742,ham,2000-05-04,283,12,1668,23.583333333333332,13.206093189964157
743,ham,2000-05-04,79,5,483,15.8,9.439082278481013
744,ham,2000-05-05,88,5,485,17.6,8.303545454545457
745,ham,2000-05-05,400,16,2588,25.0,12.274000000000004
746,ham,2000-05-05,46,4,360,11.5,6.8750000000000036
747,ham,2000-05-08,634,48,4225,13.208333333333334,12.415079707022837
748,ham,2000-05-08,51,4,273,12.75,6.773333333333333
749,ham,2000-05-08,45,2,259,22.5,9.180555555555557
750,ham,2000-05-08,69,5,471,13.8,16.14365671641791
751,ham,2000-05-08,183,4,1067,45.75,19.725555555555562
752,ham,2000-05-08,226,12,1166,18.833333333333332,6.937545662100458
753,ham,2000-05-09,146,6,1095,24.333333333333332,16.345000000000002
754,ham,2000-05-09,62,4,273,15.5,3.830000000000002
755,ham,2000-05-09,337,13,2050,25.923076923076923,13.991734939759038
756,ham,2000-05-09,19,3,116,6.333333333333333,6.746578947368423
757,ham,2000-05-10,86,7,430,12.285714285714286,3.3339867109634547
758,ham,2000-05-10,453,23,2588,19.695652173913043,9.757937944408532
759,ham,2000-05-11,632,30,3921,21.066666666666666,12.510655696202534
760,ham,2000-05-11,118,9,642,13.11111111111111,6.149647435897435
761,ham,2000-05-11,188,10,1130,18.8,8.764361702127662
762,ham,2000-05-11,740,28,4333,26.428571428571427,12.089052747252747
763,ham,2000-05-11,132,15,804,8.8,6.6364374999999995
764,ham,2000-05-11,78,4,532,19.5,7.899615384615387
765,ham,2000-05-12,291,14,1723,20.785714285714285,8.45
766,ham,2000-05-12,97,3,517,32.333333333333336,13.23791666666667
767,ham,2000-05-12,93,8,497,11.625,6.442096774193548
768,ham,2000-05-12,40,3,191,13.333333333333334,2.8850000000000016
769,ham,2000-05-14,157,11,953,14.272727272727273,9.941923076923079
770,ham,2000-05-15,24,3,121,8.0,1.788333333333334
771,ham,2000-05-15,149,5,967,29.8,15.184594594594596
