message_id,label,date,neg,neu,pos,compound
484,ham,2000-03-21,0.032,0.923,0.044,0.6836
485,ham,2000-03-21,0.0,0.773,0.227,0.9201
486,ham,2000-03-21,0.006,0.97,0.023,0.5859
487,ham,2000-03-21,0.0,1.0,0.0,0.0
488,ham,2000-03-21,0.02,0.96,0.02,0.0258
489,ham,2000-03-21,0.0,0.949,0.051,0.3182
490,ham,2000-03-22,0.047,0.875,0.077,0.3044
491,ham,2000-03-22,0.0,0.941,0.059,0.3182
492,ham,2000-03-22,0.0,0.948,0.052,0.3182
493,ham,2000-03-22,0.047,0.911,0.042,-0.4649
494,ham,2000-03-22,0.115,0.885,0.0,-0.3818
495,ham,2000-03-22,0.024,0.879,0.097,0.968
496,ham,2000-03-22,0.028,0.909,0.064,0.7003
497,ham,2000-03-22,0.018,0.911,0.072,0.9823
498,ham,2000-03-22,0.076,0.793,0.131,0.5106
499,ham,2000-03-22,0.042,0.893,0.065,0.3612
500,ham,2000-03-22,0.149,0.851,0.0,-0.7124
501,ham,2000-03-22,0.0,1.0,0.0,0.0
502,ham,2000-03-22,0.035,0.85,0.115,0.6249
503,ham,2000-03-22,0.0,1.0,0.0,0.0
504,ham,2000-03-22,0.0,0.843,0.157,0.936
505,ham,2000-03-22,0.0,1.0,0.0,0.0
506,ham,2000-03-23,0.0,0.876,0.124,0.836
507,ham,2000-03-23,0.028,0.905,0.067,0.7622
508,ham,2000-03-23,0.029,0.912,0.059,0.8053
509,ham,2000-03-23,0.038,0.902,0.06,0.7383
510,ham,2000-03-23,0.0,0.749,0.251,0.9015
511,ham,2000-03-23,0.0,0.825,0.175,0.9133
512,ham,2000-03-23,0.0,1.0,0.0,0.0
513,ham,2000-03-23,0.0,1.0,0.0,0.0
514,ham,2000-03-23,0.012,0.879,0.109,0.8481
515,ham,2000-03-24,0.0,0.77,0.23,0.6239
516,ham,2000-03-24,0.0,0.88,0.12,0.7783
517,ham,2000-03-24,0.0,0.928,0.072,0.5859
518,ham,2000-03-24,0.0,0.85,0.15,0.9128
519,ham,2000-03-24,0.072,0.882,0.046,-0.5719
520,ham,2000-03-24,0.191,0.809,0.0,-0.743
521,ham,2000-03-24,0.167,0.833,0.0,-0.3818
522,ham,2000-03-24,0.0,1.0,0.0,0.0
523,ham,2000-03-24,0.047,0.815,0.138,0.9833
524,ham,2000-03-25,0.009,0.948,0.043,0.9125
525,ham,2000-03-26,0.118,0.882,0.0,-0.7579
526,ham,2000-03-27,0.122,0.798,0.08,-0.4199
527,ham,2000-03-27,0.0,0.927,0.073,0.8124
528,ham,2000-03-27,0.076,0.868,0.056,-0.7579
529,ham,2000-03-27,0.008,0.967,0.025,0.9097
530,ham,2000-03-27,0.054,0.933,0.012,-0.6369
531,ham,2000-03-27,0.0,0.868,0.132,0.743
532,ham,2000-03-27,0.011,0.964,0.024,0.8283
533,ham,2000-03-27,0.0,0.854,0.146,0.7579
534,ham,2000-03-27,0.087,0.839,0.073,-0.1027
535,ham,2000-03-27,0.016,0.959,0.024,0.2047
536,ham,2000-03-27,0.0,1.0,0.0,0.0
537,ham,2000-03-27,0.0,0.915,0.085,0.802
538,ham,2000-03-27,0.0,1.0,0.0,0.0
539,ham,2000-03-27,0.011,0.911,0.078,0.9078
540,ham,2000-03-28,0.0,0.949,0.051,0.891
541,ham,2000-03-28,0.0,0.916,0.084,0.8555
542,ham,2000-03-28,0.029,0.822,0.149,0.836
543,ham,2000-03-28,0.005,0.936,0.059,0.9194
544,ham,2000-03-28,0.085,0.814,0.101,0.4404
545,ham,2000-03-28,0.0,0.974,0.026,0.0772
546,ham,2000-03-28,0.01,0.855,0.135,0.9661
547,ham,2000-03-28,0.056,0.891,0.053,-0.0258
548,ham,2000-03-28,0.0,1.0,0.0,0.0
549,ham,2000-03-28,0.019,0.906,0.075,0.9927
550,ham,2000-03-28,0.012,0.924,0.064,0.6892
551,ham,2000-03-28,0.03,0.915,0.055,0.3559
552,ham,2000-03-28,0.0,0.928,0.072,0.7269
553,ham,2000-03-28,0.03,0.914,0.057,0.7579
554,ham,2000-03-28,0.003,0.797,0.199,0.9989
555,ham,2000-03-28,0.015,0.867,0.118,0.9155
556,ham,2000-03-28,0.008,0.824,0.167,0.9905
557,ham,2000-03-28,0.034,0.909,0.056,0.6808
558,ham,2000-03-28,0.0,0.973,0.027,0.0516
559,ham,2000-03-28,0.01,0.858,0.133,0.9682
560,ham,2000-03-28,0.018,0.938,0.044,0.9171
561,ham,2000-03-29,0.0,0.94,0.06,0.8923
562,ham,2000-03-29,0.0,0.833,0.167,0.6369
563,ham,2000-03-29,0.0,0.942,0.058,0.3499
564,ham,2000-03-29,0.0,0.946,0.054,0.9473
565,ham,2000-03-29,0.0,0.942,0.058,0.7717
566,ham,2000-03-29,0.0,1.0,0.0,0.0
567,ham,2000-03-29,0.0,0.961,0.039,0.1779
568,ham,2000-03-29,0.0,0.883,0.117,0.8591
569,ham,2000-03-29,0.0,1.0,0.0,0.0
570,ham,2000-03-30,0.0,0.965,0.035,0.3612
571,ham,2000-03-30,0.0,0.888,0.112,0.4404
572,ham,2000-03-31,0.0,0.892,0.108,0.8246
573,ham,2000-03-31,0.017,0.904,0.079,0.9661
574,ham,2000-03-31,0.0,0.888,0.112,0.9862
575,ham,2000-03-31,0.01,0.951,0.039,0.7491
576,ham,2000-03-31,0.026,0.938,0.036,0.2023
577,ham,2000-03-31,0.008,0.899,0.093,0.9981
578,ham,2000-03-31,0.0,0.814,0.186,0.993
579,ham,2000-03-31,0.0,1.0,0.0,0.0
580,ham,2000-03-31,0.0,0.926,0.074,0.8958
581,ham,2000-04-03,0.0,1.0,0.0,0.0
582,ham,2000-04-03,0.032,0.906,0.062,0.7906
583,ham,2000-04-03,0.0,0.874,0.126,0.3182
584,ham,2000-04-03,0.0,0.969,0.031,0.3818
585,ham,2000-04-03,0.016,0.883,0.102,0.9022
586,ham,2000-04-03,0.0,1.0,0.0,0.0
587,ham,2000-04-03,0.0,0.854,0.146,0.7351
588,ham,2000-04-03,0.0,0.778,0.222,0.9442
589,ham,2000-04-03,0.046,0.844,0.11,0.4588
590,ham,2000-04-03,0.027,0.897,0.075,0.5106
591,ham,2000-04-03,0.0,0.945,0.055,0.3612
592,ham,2000-04-03,0.022,0.854,0.124,0.7845
593,ham,2000-04-03,0.0,0.953,0.047,0.9423
594,ham,2000-04-04,0.0,1.0,0.0,0.0
595,ham,2000-04-04,0.0,0.865,0.135,0.9788
596,ham,2000-04-04,0.0,0.805,0.195,0.8176
597,ham,2000-04-04,0.01,0.927,0.063,0.9089
598,ham,2000-04-04,0.017,0.916,0.067,0.7568
599,ham,2000-04-04,0.0,0.901,0.099,0.3182
600,ham,2000-04-04,0.0,0.894,0.106,0.8114
601,ham,2000-04-04,0.0,0.762,0.238,0.7579
602,ham,2000-04-04,0.0,1.0,0.0,0.0
603,ham,2000-04-04,0.032,0.904,0.064,0.5719
604,ham,2000-04-04,0.0,0.856,0.144,0.9726
605,ham,2000-04-04,0.0,0.952,0.048,0.3182
606,ham,2000-04-04,0.028,0.953,0.019,-0.0516
607,ham,2000-04-05,0.0,1.0,0.0,0.0
608,ham,2000-04-05,0.042,0.958,0.0,-0.4019
609,ham,2000-04-05,0.013,0.884,0.104,0.9823
610,ham,2000-04-05,0.038,0.807,0.155,0.928
611,ham,2000-04-05,0.024,0.91,0.066,0.9951
612,ham,2000-04-05,0.028,0.87,0.102,0.5994
613,ham,2000-04-05,0.016,0.882,0.103,0.9022
614,ham,2000-04-05,0.0,0.92,0.08,0.9442
615,ham,2000-04-05,0.0,0.88,0.12,0.7777
616,ham,2000-04-05,0.0,0.899,0.101,0.7777
617,ham,2000-04-05,0.03,0.896,0.074,0.9942
618,ham,2000-04-05,0.039,0.898,0.064,0.6239
619,ham,2000-04-05,0.0,0.874,0.126,0.9034
620,ham,2000-04-06,0.0,0.916,0.084,0.9666
621,ham,2000-04-06,0.037,0.803,0.161,0.7676
622,ham,2000-04-06,0.0,0.896,0.104,0.5106
623,ham,2000-04-06,0.026,0.913,0.061,0.9952
624,ham,2000-04-06,0.0,0.893,0.107,0.7469
625,ham,2000-04-06,0.043,0.836,0.121,0.9871
626,ham,2000-04-06,0.0,0.943,0.057,0.8591
627,ham,2000-04-06,0.0,0.94,0.06,0.7777
628,ham,2000-04-06,0.0,0.9,0.1,0.5707
629,ham,2000-04-06,0.013,0.904,0.083,0.8349
630,ham,2000-04-06,0.121,0.813,0.066,-0.631
631,ham,2000-04-06,0.123,0.877,0.0,-0.7717
632,ham,2000-04-06,0.0,0.907,0.093,0.6369
633,ham,2000-04-07,0.048,0.843,0.108,0.988
634,ham,2000-04-07,0.0,0.92,0.08,0.4588
635,ham,2000-04-07,0.0,0.886,0.114,0.9919
636,ham,2000-04-07,0.0,0.947,0.053,0.9756
637,ham,2000-04-07,0.023,0.823,0.154,0.8658
638,ham,2000-04-10,0.0,0.963,0.037,0.4404
639,ham,2000-04-10,0.0,1.0,0.0,0.0
640,ham,2000-04-10,0.0,0.868,0.132,0.4404
641,ham,2000-04-10,0.0,0.859,0.141,0.7717
642,ham,2000-04-10,0.0,0.877,0.123,0.6808
643,ham,2000-04-10,0.0,0.849,0.151,0.9919
644,ham,2000-04-11,0.0,0.961,0.039,0.4404
645,ham,2000-04-11,0.069,0.784,0.147,0.9853
646,ham,2000-04-11,0.01,0.87,0.12,0.9107
647,ham,2000-04-11,0.0,0.939,0.061,0.9667
648,ham,2000-04-11,0.0,0.943,0.057,0.9385
649,ham,2000-04-11,0.0,0.936,0.064,0.9385
650,ham,2000-04-11,0.0,0.935,0.065,0.3818
651,ham,2000-04-11,0.035,0.872,0.093,0.9294
652,ham,2000-04-12,0.0,0.96,0.04,0.2732
653,ham,2000-04-12,0.014,0.851,0.135,0.9468
654,ham,2000-04-12,0.016,0.916,0.068,0.743
655,ham,2000-04-12,0.0,1.0,0.0,0.0
656,ham,2000-04-12,0.047,0.817,0.135,0.4767
657,ham,2000-04-12,0.008,0.916,0.076,0.9531
658,ham,2000-04-13,0.01,0.816,0.174,0.9941
659,ham,2000-04-13,0.0,0.789,0.211,0.9641
660,ham,2000-04-13,0.042,0.912,0.046,0.5561
661,ham,2000-04-13,0.053,0.902,0.046,0.3801
662,ham,2000-04-13,0.06,0.895,0.046,-0.27
663,ham,2000-04-13,0.0,0.923,0.077,0.9538
664,ham,2000-04-13,0.039,0.916,0.045,0.4696
665,ham,2000-04-13,0.045,0.919,0.035,-0.4549
666,ham,2000-04-14,0.029,0.788,0.183,0.8126
667,ham,2000-04-14,0.0,0.915,0.085,0.6597
668,ham,2000-04-14,0.027,0.851,0.122,0.9919
669,ham,2000-04-14,0.037,0.826,0.137,0.7579
670,ham,2000-04-14,0.0,0.82,0.18,0.9607
671,ham,2000-04-14,0.023,0.88,0.096,0.7163
672,ham,2000-04-14,0.0,0.896,0.104,0.7506
673,ham,2000-04-14,0.01,0.885,0.105,0.9531
674,ham,2000-04-17,0.004,0.981,0.015,0.9022
675,ham,2000-04-17,0.009,0.953,0.038,0.9136
676,ham,2000-04-17,0.0,0.796,0.204,0.3182
677,ham,2000-04-17,0.025,0.903,0.073,0.8225
678,ham,2000-04-17,0.0,1.0,0.0,0.0
679,ham,2000-04-17,0.0,0.864,0.136,0.7845
680,ham,2000-04-18,0.0,1.0,0.0,0.0
681,ham,2000-04-19,0.009,0.924,0.067,0.8928
682,ham,2000-04-19,0.009,0.922,0.069,0.9095
683,ham,2000-04-19,0.0,0.795,0.205,0.8176
684,ham,2000-04-19,0.0,1.0,0.0,0.0
685,ham,2000-04-19,0.0,0.935,0.065,0.4404
686,ham,2000-04-19,0.0,1.0,0.0,0.0
687,ham,2000-04-19,0.02,0.908,0.072,0.7359
688,ham,2000-04-19,0.0,0.969,0.031,0.4404
689,ham,2000-04-19,0.0,0.979,0.021,0.4404
690,ham,2000-04-19,0.021,0.91,0.069,0.8418
691,ham,2000-04-19,0.013,0.918,0.069,0.8577
692,ham,2000-04-20,0.0,0.93,0.07,0.8176
693,ham,2000-04-20,0.0,0.88,0.12,0.8591
694,ham,2000-04-20,0.021,0.916,0.062,0.801
695,ham,2000-04-20,0.0,0.937,0.063,0.4939
696,ham,2000-04-20,0.0,0.892,0.108,0.4404
697,ham,2000-04-24,0.0,1.0,0.0,0.0
698,ham,2000-04-24,0.0,0.769,0.231,0.9493
699,ham,2000-04-24,0.0,0.863,0.137,0.6597
700,ham,2000-04-24,0.042,0.856,0.101,0.9065
701,ham,2000-04-24,0.022,0.89,0.088,0.6597
702,ham,2000-04-24,0.0,0.863,0.137,0.968
703,ham,2000-04-24,0.0,0.857,0.143,0.7579
704,ham,2000-04-24,0.097,0.846,0.057,-0.1531
705,ham,2000-04-24,0.047,0.914,0.039,-0.1027
706,ham,2000-04-24,0.0,0.944,0.056,0.4939
707,ham,2000-04-25,0.0,0.821,0.179,0.7959
708,ham,2000-04-25,0.012,0.819,0.169,0.9924
709,ham,2000-04-25,0.026,0.836,0.138,0.9842
710,ham,2000-04-25,0.0,0.988,0.012,0.3182
711,ham,2000-04-25,0.033,0.883,0.084,0.7543
712,ham,2000-04-25,0.035,0.927,0.039,0.2406
713,ham,2000-04-25,0.0,0.91,0.09,0.8402
714,ham,2000-04-26,0.0,1.0,0.0,0.0
715,ham,2000-04-26,0.004,0.834,0.162,0.9971
716,ham,2000-04-26,0.029,0.82,0.151,0.836
717,ham,2000-04-26,0.0,0.937,0.063,0.8516
718,ham,2000-04-26,0.014,0.939,0.047,0.7126
719,ham,2000-04-27,0.0,1.0,0.0,0.0
720,ham,2000-04-27,0.028,0.927,0.044,0.4019
721,ham,2000-04-27,0.017,0.908,0.075,0.9735
722,ham,2000-04-28,0.0,0.914,0.086,0.7964
723,ham,2000-04-28,0.0,0.877,0.123,0.6369
724,ham,2000-04-28,0.0,1.0,0.0,0.0
725,ham,2000-05-01,0.008,0.958,0.034,0.7506
726,ham,2000-05-01,0.029,0.928,0.044,0.2732
727,ham,2000-05-01,0.012,0.592,0.396,0.9992
728,ham,2000-05-01,0.0,0.893,0.107,0.9842
729,ham,2000-05-01,0.026,0.919,0.055,0.4939
730,ham,2000-05-01,0.0,0.906,0.094,0.9517
731,ham,2000-05-01,0.018,0.735,0.247,0.9761
732,ham,2000-05-01,0.0,0.934,0.066,0.9022
733,ham,2000-05-02,0.165,0.835,0.0,-0.4871
734,ham,2000-05-02,0.0,0.971,0.029,0.0258
735,ham,2000-05-02,0.004,0.889,0.106,0.9928
736,ham,2000-05-02,0.0,0.906,0.094,0.9118
737,ham,2000-05-03,0.0,0.948,0.052,0.9622
738,ham,2000-05-03,0.104,0.808,0.088,-0.1027
739,ham,2000-05-03,0.024,0.885,0.091,0.9169
740,ham,2000-05-03,0.016,0.942,0.042,0.8765
741,ham,2000-05-04,0.029,0.971,0.0,-0.2732
742,ham,2000-05-04,0.008,0.922,0.07,0.9388
743,ham,2000-05-04,0.0,0.932,0.068,0.5267
744,ham,2000-05-05,0.089,0.911,0.0,-0.7096
745,ham,2000-05-05,0.077,0.864,0.059,-0.7714
746,ham,2000-05-05,0.0,1.0,0.0,0.0
747,ham,2000-05-08,0.006,0.914,0.08,0.9919
748,ham,2000-05-08,0.126,0.804,0.07,-0.4664
749,ham,2000-05-08,0.086,0.7,0.214,0.5003
750,ham,2000-05-08,0.0,0.841,0.159,0.8591
751,ham,2000-05-08,0.0,1.0,0.0,0.0
752,ham,2000-05-08,0.01,0.906,0.084,0.9396
753,ham,2000-05-09,0.0,0.965,0.035,0.6124
754,ham,2000-05-09,0.0,0.925,0.075,0.3291
755,ham,2000-05-09,0.007,0.928,0.066,0.9497
756,ham,2000-05-09,0.0,1.0,0.0,0.0
757,ham,2000-05-10,0.03,0.869,0.101,0.6705
758,ham,2000-05-10,0.009,0.917,0.073,0.9719
759,ham,2000-05-11,0.007,0.941,0.052,0.9598
760,ham,2000-05-11,0.0,0.847,0.153,0.9452
761,ham,2000-05-11,0.007,0.932,0.062,0.81
762,ham,2000-05-11,0.003,0.939,0.058,0.9866
763,ham,2000-05-11,0.0,0.975,0.025,0.4404
764,ham,2000-05-11,0.0,0.953,0.047,0.5661
765,ham,2000-05-12,0.011,0.928,0.061,0.9072
766,ham,2000-05-12,0.0,0.918,0.082,0.7579
767,ham,2000-05-12,0.0,0.903,0.097,0.7351
768,ham,2000-05-12,0.0,0.942,0.058,0.2732
769,ham,2000-05-14,0.0,0.947,0.053,0.7964
770,ham,2000-05-15,0.0,0.881,0.119,0.3182
771,ham,2000-05-15,0.015,0.905,0.08,0.8225
772,ham,2000-05-16,0.0,0.872,0.128,0.9437
773,ham,2000-05-16,0.0,0.819,0.181,0.8689
774,ham,2000-05-17,0.0,0.987,0.013,0.3182
775,ham,2000-05-17,0.017,0.905,0.078,0.8708
776,ham,2000-05-17,0.009,0.882,0.109,0.9889
777,ham,2000-05-17,0.025,0.909,0.067,0.888
778,ham,2000-05-18,0.03,0.888,0.082,0.9668
779,ham,2000-05-18,0.0,0.892,0.108,0.7351
780,ham,2000-05-18,0.0,1.0,0.0,0.0
781,ham,2000-05-18,0.017,0.907,0.076,0.8429
782,ham,2000-05-18,0.0,0.888,0.112,0.8885
783,ham,2000-05-19,0.011,0.817,0.173,0.9833
784,ham,2000-05-19,0.0,0.877,0.123,0.6369
785,ham,2000-05-19,0.0,0.848,0.152,0.9471
786,ham,2000-05-19,0.0,0.977,0.023,0.1531
787,ham,2000-05-19,0.067,0.776,0.157,0.6124
788,ham,2000-05-19,0.0,0.93,0.07,0.9545
789,ham,2000-05-19,0.0,0.882,0.118,0.905
790,ham,2000-05-22,0.0,1.0,0.0,0.0
791,ham,2000-05-22,0.037,0.937,0.025,0.0423
792,ham,2000-05-22,0.0,0.898,0.102,0.8617
793,ham,2000-05-22,0.063,0.937,0.0,-0.5106
794,ham,2000-05-22,0.061,0.939,0.0,-0.296
795,ham,2000-05-22,0.0,0.839,0.161,0.8779
796,ham,2000-05-22,0.02,0.882,0.098,0.6808
797,ham,2000-05-22,0.0,0.929,0.071,0.8176
798,ham,2000-05-23,0.02,0.925,0.054,0.4256
799,ham,2000-05-23,0.009,0.906,0.084,0.9926
800,ham,2000-05-23,0.191,0.743,0.067,-0.7717
801,ham,2000-05-23,0.015,0.957,0.028,0.7184
802,ham,2000-05-23,0.01,0.912,0.079,0.9929
803,ham,2000-05-23,0.013,0.938,0.049,0.9524
804,ham,2000-05-23,0.028,0.953,0.019,-0.1531
805,ham,2000-05-23,0.0,0.957,0.043,0.4939
806,ham,2000-05-23,0.084,0.855,0.061,-0.25
807,ham,2000-05-24,0.0,1.0,0.0,0.0
808,ham,2000-05-24,0.016,0.91,0.074,0.8176
809,ham,2000-05-24,0.0,0.969,0.031,0.3818
810,ham,2000-05-24,0.0,0.882,0.118,0.765
811,ham,2000-05-24,0.0,0.702,0.298,0.6239
812,ham,2000-05-24,0.0,0.938,0.062,0.8338
813,ham,2000-05-24,0.0,0.919,0.081,0.4767
814,ham,2000-05-24,0.0,1.0,0.0,0.0
815,ham,2000-05-24,0.036,0.847,0.117,0.906
816,ham,2000-05-24,0.0,1.0,0.0,0.0
817,ham,2000-05-24,0.0,1.0,0.0,0.0
818,ham,2000-05-24,0.122,0.878,0.0,-0.3612
819,ham,2000-05-25,0.0,0.938,0.062,0.9217
820,ham,2000-05-25,0.053,0.906,0.041,-0.0065
821,ham,2000-05-25,0.017,0.894,0.089,0.8519
822,ham,2000-05-25,0.0,0.974,0.026,0.3182
823,ham,2000-05-25,0.0,0.912,0.088,0.7579
824,ham,2000-05-25,0.0,0.946,0.054,0.4767
825,ham,2000-05-25,0.0,0.854,0.146,0.7579
826,ham,2000-05-26,0.0,0.926,0.074,0.9941
827,ham,2000-05-26,0.019,0.855,0.125,0.9098
828,ham,2000-05-26,0.0,0.933,0.067,0.9941
829,ham,2000-05-26,0.0,0.962,0.038,0.7351
830,ham,2000-05-26,0.0,1.0,0.0,0.0
831,ham,2000-05-26,0.0,1.0,0.0,0.0
832,ham,2000-05-26,0.0,0.925,0.075,0.6369
833,ham,2000-05-30,0.004,0.897,0.099,0.9842
834,ham,2000-05-30,0.004,0.935,0.06,0.91
835,ham,2000-05-30,0.0,0.934,0.066,0.995
836,ham,2000-05-30,0.0,0.625,0.375,0.6369
837,ham,2000-05-30,0.0,0.936,0.064,0.5423
838,ham,2000-05-30,0.0,0.779,0.221,0.4767
839,ham,2000-05-30,0.0,0.865,0.135,0.7964
840,ham,2000-05-30,0.0,0.966,0.034,0.5484
841,ham,2000-05-30,0.03,0.811,0.159,0.8519
842,ham,2000-05-30,0.0,0.743,0.257,0.9042
843,ham,2000-05-30,0.0,0.927,0.073,0.8176
844,ham,2000-05-30,0.0,0.876,0.124,0.802
845,ham,2000-05-31,0.0,0.77,0.23,0.7073
846,ham,2000-05-31,0.0,0.905,0.095,0.9485
847,ham,2000-05-31,0.0,0.849,0.151,0.4767
848,ham,2000-05-31,0.0,0.891,0.109,0.836
849,ham,2000-05-31,0.042,0.876,0.081,0.3612
850,ham,2000-05-31,0.0,1.0,0.0,0.0
851,ham,2000-05-31,0.066,0.852,0.082,0.2263
852,ham,2000-05-31,0.031,0.822,0.147,0.9957
853,ham,2000-05-31,0.0,1.0,0.0,0.0
854,ham,2000-05-31,0.007,0.941,0.052,0.9849
855,ham,2000-05-31,0.0,0.93,0.07,0.6369
856,ham,2000-05-31,0.0,0.932,0.068,0.8176
857,ham,2000-05-31,0.0,0.934,0.066,0.6369
858,ham,2000-06-01,0.0,1.0,0.0,0.0
859,ham,2000-06-01,0.0,0.978,0.022,0.7351
860,ham,2000-06-01,0.0,0.911,0.089,0.8065
861,ham,2000-06-01,0.0,0.946,0.054,0.3182
862,ham,2000-06-01,0.0,1.0,0.0,0.0
863,ham,2000-06-01,0.0,1.0,0.0,0.0
864,ham,2000-06-01,0.0,1.0,0.0,0.0
865,ham,2000-06-01,0.0,1.0,0.0,0.0
866,ham,2000-06-01,0.012,0.916,0.072,0.885
867,ham,2000-06-01,0.0,0.875,0.125,0.8225
868,ham,2000-06-01,0.0,1.0,0.0,0.0
869,ham,2000-06-01,0.02,0.847,0.133,0.9531
870,ham,2000-06-02,0.0,0.852,0.148,0.886
871,ham,2000-06-02,0.0,0.881,0.119,0.5719
872,ham,2000-06-02,0.0,0.897,0.103,0.8176
873,ham,2000-06-02,0.0,0.967,0.033,0.0772
874,ham,2000-06-02,0.0,1.0,0.0,0.0
875,ham,2000-06-02,0.0,1.0,0.0,0.0
876,ham,2000-06-02,0.0,1.0,0.0,0.0
877,ham,2000-06-02,0.012,0.892,0.096,0.9001
878,ham,2000-06-03,0.013,0.869,0.118,0.9524
879,ham,2000-06-04,0.034,0.95,0.015,-0.5423
880,ham,2000-06-04,0.105,0.866,0.029,-0.4404
881,ham,2000-06-05,0.0,0.866,0.134,0.9485
882,ham,2000-06-05,0.0,0.87,0.13,0.9584
883,ham,2000-06-05,0.032,0.928,0.041,0.4767
884,ham,2000-06-05,0.071,0.882,0.047,-0.8061
885,ham,2000-06-05,0.043,0.943,0.014,-0.6808
886,ham,2000-06-05,0.002,0.938,0.06,0.9914
887,ham,2000-06-05,0.0,0.944,0.056,0.3182
888,ham,2000-06-05,0.0,0.943,0.057,0.3182
889,ham,2000-06-05,0.0,1.0,0.0,0.0
890,ham,2000-06-05,0.0,1.0,0.0,0.0
891,ham,2000-06-05,0.062,0.862,0.076,0.6115
892,ham,2000-06-05,0.026,0.853,0.121,0.7717
893,ham,2000-06-05,0.012,0.988,0.0,-0.0387
894,ham,2000-06-05,0.004,0.978,0.018,0.7845
895,ham,2000-06-06,0.002,0.924,0.073,0.9862
896,ham,2000-06-06,0.023,0.952,0.026,0.0772
897,ham,2000-06-06,0.028,0.773,0.199,0.9152
898,ham,2000-06-06,0.092,0.842,0.066,-0.25
899,ham,2000-06-06,0.0,1.0,0.0,0.0
900,ham,2000-06-06,0.025,0.829,0.146,0.9531
901,ham,2000-06-06,0.0,0.883,0.117,0.926
902,ham,2000-06-06,0.0,0.785,0.215,0.926
903,ham,2000-06-06,0.0,0.909,0.091,0.8074
904,ham,2000-06-06,0.0,0.897,0.103,0.8225
905,ham,2000-06-06,0.0,1.0,0.0,0.0
906,ham,2000-06-07,0.18,0.72,0.1,-0.4215
907,ham,2000-06-07,0.004,0.922,0.074,0.997
908,ham,2000-06-07,0.0,0.947,0.053,0.9451
909,ham,2000-06-07,0.0,0.962,0.038,0.9451
910,ham,2000-06-07,0.0,0.945,0.055,0.9712
911,ham,2000-06-07,0.017,0.923,0.06,0.9869
912,ham,2000-06-07,0.051,0.887,0.063,0.4019
913,ham,2000-06-07,0.0,0.866,0.134,0.8168
914,ham,2000-06-07,0.118,0.882,0.0,-0.3987
915,ham,2000-06-07,0.0,1.0,0.0,0.0
916,ham,2000-06-07,0.0,1.0,0.0,0.0
917,ham,2000-06-07,0.0,1.0,0.0,0.0
918,ham,2000-06-07,0.009,0.891,0.1,0.9777
919,ham,2000-06-07,0.0,0.819,0.181,0.4939
920,ham,2000-06-07,0.0,0.891,0.109,0.8519
921,ham,2000-06-07,0.029,0.86,0.111,0.8977
922,ham,2000-06-08,0.0,0.847,0.153,0.4404
923,ham,2000-06-08,0.049,0.821,0.13,0.7955
924,ham,2000-06-08,0.009,0.889,0.103,0.9942
925,ham,2000-06-08,0.026,0.884,0.09,0.6908
926,ham,2000-06-08,0.0,1.0,0.0,0.0
927,ham,2000-06-08,0.128,0.788,0.084,-0.4215
928,ham,2000-06-08,0.0,0.76,0.24,0.69
929,ham,2000-06-08,0.0,1.0,0.0,0.0
930,ham,2000-06-08,0.091,0.909,0.0,-0.0772
931,ham,2000-06-08,0.0,1.0,0.0,0.0
932,ham,2000-06-08,0.0,0.836,0.164,0.926
933,ham,2000-06-08,0.0,0.865,0.135,0.9595
934,ham,2000-06-09,0.0,0.832,0.168,0.7845
935,ham,2000-06-09,0.015,0.91,0.076,0.9967
936,ham,2000-06-09,0.0,0.973,0.027,0.1531
937,ham,2000-06-09,0.0,0.838,0.162,0.7184
938,ham,2000-06-09,0.0,1.0,0.0,0.0
939,ham,2000-06-09,0.0,1.0,0.0,0.0
940,ham,2000-06-09,0.02,0.945,0.035,0.5719
941,ham,2000-06-09,0.0,0.948,0.052,0.4767
942,ham,2000-06-09,0.0,0.939,0.061,0.886
943,ham,2000-06-09,0.0,0.851,0.149,0.9578
944,ham,2000-06-09,0.0,0.97,0.03,0.2732
945,ham,2000-06-09,0.0,1.0,0.0,0.0
946,ham,2000-06-11,0.0,0.848,0.152,0.7783
947,ham,2000-06-12,0.0,0.83,0.17,0.967
948,ham,2000-06-12,0.014,0.911,0.075,0.7534
949,ham,2000-06-12,0.254,0.675,0.071,-0.5574
950,ham,2000-06-12,0.0,0.953,0.047,0.6369
951,ham,2000-06-12,0.052,0.835,0.112,0.6771
952,ham,2000-06-12,0.0,1.0,0.0,0.0
953,ham,2000-06-12,0.0,1.0,0.0,0.0
954,ham,2000-06-13,0.0,1.0,0.0,0.0
955,ham,2000-06-13,0.0,0.842,0.158,0.8496
956,ham,2000-06-13,0.0,1.0,0.0,0.0
957,ham,2000-06-13,0.0,1.0,0.0,0.0
958,ham,2000-06-13,0.0,1.0,0.0,0.0
959,ham,2000-06-13,0.006,0.817,0.178,0.9904
960,ham,2000-06-13,0.004,0.834,0.162,0.9939
961,ham,2000-06-13,0.024,0.63,0.345,0.9967
962,ham,2000-06-13,0.0,1.0,0.0,0.0
963,ham,2000-06-13,0.0,1.0,0.0,0.0
964,ham,2000-06-13,0.0,0.678,0.322,0.8957
965,ham,2000-06-13,0.0,0.818,0.182,0.9766
966,ham,2000-06-14,0.023,0.887,0.09,0.7556
967,ham,2000-06-14,0.0,0.858,0.142,0.5848
